,actor,popularity,rating,ROI,movies count
5171,lou romano,65.677399,7.249523021118756,315.815212,1
5172,lou taylor,13.095322249999999,6.209705469679111,126.90525465701462,4
5173,louane emera,25.302978,6.541665887358226,184.93054373245502,1
5174,louie leonardo,1.83428,6.205788968490646,193.94717280122492,1
5175,louis c.k.,24.0743565,6.055164906675356,570.2229972252253,2
5176,louis calhern,1.726175,6.229725047987442,112.27000213596689,1
5177,"louis gossett,",0.616283,6.210061557964658,1047.8664999999999,1
5178,louis herthum,14.838985999999998,6.062746916866863,3663.227222222222,1
5179,louis jourdan,25.633663,6.204860654053608,581.8181818181819,1
5180,louis koo,0.542814,6.2053699065806045,193.94716829077487,1
5181,louis mandylor,2.101718,6.175670967582118,180.148760897674,1
5182,louis tomlinson,7.944457000000001,6.4953359324081035,183.65487498696115,1
5183,louisa milwood-haigh,0.702971,6.205888394212911,193.94717233012886,1
5184,louise brealey,2.122451,6.170594154182815,193.9471821523916,1
5185,louise brooks,1.824184,6.264534476203231,193.94718626020088,1
5186,louise delamere,9.175762,6.1847883949183915,208.1821090909091,1
5187,louise fletcher,69.534472,6.844092996657309,1826.1729476190478,2
5188,louise hassing,21.826888,7.000994057381152,342.10526315789474,1
5189,louise lasser,9.5824815,6.274126880260738,646.24965,2
5190,louise lemoine,14.799323,6.772887585657544,492.3190740740741,1
5191,louise sorel,0.118324,6.206690579017554,193.94716876105412,1
5192,louise wallon,1.684948,6.191357853777235,193.94716918494944,1
5193,love hewitt,4.238482,6.195929813561069,194.17197997868902,1
5194,lovitz tim,12.963328,6.1413133814768335,193.94723639867158,1
5195,lozano corzo,60.829621,6.202929022331883,600.592694117647,1
5196,lubna azabal,14.420002499999999,6.455398571841734,-40.80094900687548,2
5197,lucas black,13.209496999999999,6.239268280604636,123.48256111612707,4
5198,lucas elizabeth,33.912116,6.32703398898036,473.7820705882353,1
5199,lucas grabeel,16.10320175,6.184101741582742,121.97114022727533,4
5200,lucas kyra,15.011624,6.34478263468896,193.94728252335744,1
5201,lucas till,7.0273959999999995,6.138148597839733,143.23879433243178,4
5202,luciana paluzzi,31.036,6.309345689480482,2467.193781818182,1
5203,lucille ball,2.094151,6.207123839630611,193.94717774644624,1
5204,lucille la,80.171283,6.654610408718805,12324.256142239135,1
5205,lucy davis,49.12486,7.108837248254334,650.9848,1
5206,lucy liu,31.697511875000004,6.301736955990697,128.72243960499736,8
5207,lucy punch,28.497242,5.721816724161935,980.98746,1
5208,ludacris chris,25.903237,5.8359983472294275,144.04829999999998,1
5209,ludivine sagnier,10.780034,6.243751968713644,58.84995660491341,2
5210,luis fernando,4.624691,6.199692891231686,-95.69763999999999,1
5211,luis guzmán,17.52959733333333,6.226908997905897,41.18562057540124,3
5212,luis tosar,6.4000365,6.286044192228954,36.64600914338613,2
5213,lukas haas,10.3155705,6.3126807437311605,333.25272614229334,2
5214,luke bracey,37.58790233333334,6.219915649393801,60.85656299145298,3
5215,luke evans,43.489394499999996,6.189280194938348,110.98356582417583,2
5216,luke ford,5.499412,6.27269660321495,193.94720322972466,1
5217,luke goss,2.3091939999999997,6.190621852485993,58.94477816699313,2
5218,luke kirby,2.080741,6.191526207275081,-30.493537446313507,1
5219,luke mably,19.104731500000003,6.240419057292776,193.94734540290204,2
5220,luke mike,2.698185,6.193798574072319,75.98192142857143,1
5221,luke perry,0.304566,6.200440579017554,193.94716872866513,1
5222,luke treadaway,30.952377,6.245409563344104,-72.37257631790767,1
5223,luke wilson,13.382541076923077,6.187354212938478,100.68420574567935,13
5224,lukschy josé,38.771062,6.843489524802141,7150.0,1
5225,lumi cavazos,11.700578,6.332430692293417,-91.99901428571428,1
5226,luna efren,5.754416,6.144115569334378,193.9472121675928,1
5227,luna maribel,16.890285000000002,6.459461722668526,572.33384,1
5228,lund julie,20.821846,6.453116115557307,-26.065409944468204,1
5229,lunetta savino,7.720692,6.287384633084365,17.431642857142858,1
5230,lupita nyong'o,95.9229,7.523764871177507,835.0,1
5231,lydia leonard,1.136568,6.193344608744122,193.94716921325025,1
5232,lydia wilson,74.81764100000002,7.263479387694109,159.6047319849911,1
5233,lyle lovett,13.525704,6.143518111109524,186.8908670921712,1
5234,lynch alan,62.341073,6.933214457552053,185.5896296969697,1
5235,lynch richard,18.262017,5.899508103383935,47.657717142857145,1
5236,lynda boyd,7.101197,6.1843058860648075,193.94722470810314,1
5237,lynn 'red',11.916389,5.788721676980754,71.25620333333333,1
5238,lynn cohen,0.098351,6.20900594808995,193.9471665088552,1
5239,lynn collins,20.782865333333334,6.201243066795904,118.77048221465004,3
5240,lynn hung,19.167377,6.284930196950691,335.6798694444445,1
5241,lynn redgrave,4.54896425,6.230911638049596,63.43464535660752,4
5242,lynn whitfield,3.9852295,6.19664601737216,523.902953070621,2
5243,lynn-holly johnson,26.090746,6.23679561781983,597.5457214285714,1
5244,lynne thigpen,4.148253,6.198962752689706,-66.24603333333333,1
5245,lynnsee provence,5.251143,6.242967706813494,193.94719159867287,1
5246,lysette anthony,9.904881,6.162735582224374,-38.81681481481481,1
5247,lyubov agapova,7.759214999999997,6.381804248479847,193.94722832778172,1
5248,lyubov petrova,0.548435,6.211236033563009,193.94716879574273,1
5249,lyudmila artemeva,5.33861,6.159858934769861,77.14285714285715,1
5250,léa drucker,2.486992,6.207084335898833,193.94718036441395,1
5251,léa seydoux,107.376788,6.282354106497922,259.45902408163266,1
5252,lópez mercado,16.890285000000002,6.459461722668526,572.33384,1
5253,m. emmet,14.322243999999998,6.00454362105289,139.5147199129453,3
5254,m.l. piyapas,0.843067,6.2010087608357365,193.94716886842818,1
5255,mabel rivera,29.071955,6.543057190399606,68.47667342316312,1
5256,mac john,26.58873,6.31985067493701,232.5603869565217,1
5257,mac sharon,5.483671,6.211271879163663,193.94718714118878,1
5258,macaulay culkin,24.6274604,6.3415657544403174,948.1711622588575,5
5259,macha méril,1.112792,6.223986216301437,-970.9232812314686,1
5260,machado jodi,14.725467000000002,5.755472510289697,-51.380863636363635,1
5261,machine gun,8.079046,6.299970774972698,108.83895714285714,1
5262,mackenzie crook,40.138009,5.941362554305427,19.677576136363637,1
5263,mackenzie gray,10.546977,6.211062849505826,0.87297634642416,2
5264,macleod hal,0.339757,6.198739614204474,193.9471700880079,1
5265,macon blair,25.349758,6.418958499631308,-98.60866718906948,1
5266,macy alec,9.976428,6.245799167201526,193.29556736737368,1
5267,macy hank,12.948627,6.109742501109645,-56.232336764705884,1
5268,macy isaiah,3.582733,6.2069684104023075,80.81809603117787,1
5269,macy james,4.100942,6.162765312104697,-27.568730000000002,1
5270,macy jeremy,2.079125,6.181969927862753,14.33229411764706,1
5271,macy joe,2.803642,6.197877501311398,183.65462250252222,1
5272,macy john,30.993736,6.776088134102687,30.95081891891892,1
5273,macy josh,26.072228,6.573599001763595,113.532245,1
5274,macy lennie,21.605568,6.058938848680954,-8.254241538461539,1
5275,macy moon,9.115486,6.264495729408086,813.8337999999999,1
5276,macy ray,31.719463,5.975539017339539,307.25606985818916,1
5277,macy téa,1.859364,5.870343860390962,296.53850430107525,1
5278,macy zeljko,10.147321,6.197209017638082,-18.995855714285714,1
5279,maddy curley,9.750557,6.21875229669661,193.9472323645095,1
5280,made megahadi,12.781973,6.453299302746539,162.62036810728935,1
5281,madeleine carroll,4.021389,6.230033224733778,193.94717105649963,1
5282,madeleine stowe,21.352721250000002,6.332386224050297,121.33186720614793,4
5283,madeline carroll,20.95411866666667,6.242076013888315,45.6681623088023,3
5284,madeline kahn,18.80594233333333,6.4535727188894745,1327.5815823911382,3
5285,madeline vail,0.065103,6.203940635234189,-363.25160007251196,1
5286,madison eginton,27.870312,6.689608253696382,149.37108923076923,1
5287,madison pettis,20.699212,6.1472701295281045,572.1842863636364,1
5288,madison wolfe,68.794673,6.722462571337958,700.42502,1
5289,madonna adriano,4.570043,6.143332046765943,-94.01355,1
5290,madonna antonio,7.027139,6.175782266190204,156.44941636363637,1
5291,madonna charlie,7.859226,6.148013260140306,120.72069361702127,1
5292,madonna lori,21.661028,6.331527956867904,168.6469625,1
5293,madonna marisa,22.87623,6.305484336356036,7.5,1
5294,madonna rupert,3.707511,6.156038231179367,-2.548912,1
5295,madonna sean,0.138564,6.160718545955435,189.42883160427348,1
5296,mads mikkelsen,39.26366633333333,6.770144250075501,272.52432401265855,3
5297,mads sjøgård,29.365851,6.590803770568403,100.66434782608695,1
5298,madsen max,6.764436999999999,6.206534741212734,-14.377776923076924,1
5299,madsen sandra,23.425431,6.423995583404803,584.38939375,1
5300,mae marsh,3.232447,6.27177049679508,2075.330066570443,1
5301,mae questel,6.684096,6.206880836124361,188.32902592595255,1
5302,mae west,0.6227520000000001,6.179540623437826,1000.0,1
5303,mae whitman,40.28709,6.5376329053299065,412.10157647058827,1
5304,maestro juan,0.425551,6.2106678517448275,193.94716877507793,1
5305,maeve dermody,1.35088,6.203934733803079,149.3662727278535,1
5306,magaly solier,5.223096,6.2328274723442005,-96.65380791898794,1
5307,magda szubanski,6.535525499999999,6.079703622046388,6.665540450689184,2
5308,magdy ashour,4.892203,6.286574888183292,193.94719069270073,1
5309,maggie grace,63.577402750000005,6.328553887919109,545.7256143888889,4
5310,maggie gyllenhaal,21.666117,6.36386088375566,94.3161041988172,12
5311,maggie q,16.239041,6.053286297816497,112.23120004644903,2
5312,maggie smith,12.822123,6.287746133766601,626.5034202719503,6
5313,magnuson aunjanue,4.722403,6.202103297532534,193.94717819355967,1
5314,maguire christina,44.511363,6.7566419614813,-42.26878378378379,1
5315,mahershala ali,12.528658,6.275052876068956,72.00953705818077,2
5316,maia campbell,0.185373,6.2008209216722365,-55.10156794215146,1
5317,maia morgenstern,38.171417,6.519992294379591,1939.6647333333335,1
5318,maia sethna,1.246883,6.2106376312016405,-97.1587600784757,1
5319,maika monroe,74.8262585,5.872288304194262,384.93733484848485,2
5320,maillet carlo,25.520976,6.019919069935458,146.06010357142858,1
5321,makenzie vega,22.074306,6.077524498015923,36.285374999999995,1
5322,mako martin,7.964450999999999,6.045401078829774,41.53846153846154,1
5323,maksim chukharyov,2.625594,6.2085763968235925,193.00337372550644,1
5324,malberg emil,3.225189,6.300148207571784,193.9471952290463,1
5325,malcolm david,13.349012,6.264166176446957,86.940688,1
5326,malcolm goodwin,0.970351,6.208427045097469,193.9471669585157,1
5327,malcolm mcdowell,8.027583,6.174215790806727,138.96991134942402,4
5328,malcolm shields,0.108135,6.208054473304032,193.9471665014296,1
5329,malden stephen,21.933822,6.464359250868564,648.3333333333334,1
5330,malik yoba,22.409117,6.396148767970498,1006.1742928571429,1
5331,malin Åkerman,28.321029166666666,6.134987108554818,113.6956653112391,6
5332,malone brian,43.644978,7.391615446017713,275.03427999999997,1
5333,malone j.k.,9.622345,6.214468586504866,194.87316550928068,1
5334,malone mary,5.706767,6.309115599523537,189.88720443135497,1
5335,mami koyama,39.338097,6.882646874077091,-93.0853625,1
5336,manami konishi,9.129808,6.224362197432758,190.66624753570082,1
5337,mandvi megan,31.349143,6.015526405815445,175.9685123076923,1
5338,mandy moore,16.331204555555555,6.307198883632972,120.0653821592636,9
5339,mandy patinkin,17.004817,6.479617211014119,146.71394771866517,3
5340,mandylor brooke,1.141463,6.1751558975873,150.93368633398626,1
5341,mane chase,12.929525,5.9828134027657836,162.80978,1
5342,manish dayal,27.898438,6.563584885393157,304.0037318181818,1
5343,mann alan,6.404571,6.149077764209035,191.30363717228957,1
5344,mann dax,49.070321,6.382427410651315,733.3333333333333,1
5345,manning luke,0.197264,6.198736033563009,193.94716873497606,1
5346,manning stephanie,5.099472,6.101237761960596,183.6546276229738,1
5347,mantegna denise,2.803642,6.197877501311398,183.65462250252222,1
5348,mantegna lucinda,7.866961,6.13259391093913,193.94722159917373,1
5349,manuela velasco,27.0165395,6.448040739304963,1079.8411904761904,2
5350,mao daichi,3.21392,6.184149168772006,172.18106814173942,1
5351,mara wilson,1.767479,6.177614280513265,-70.19622857142858,1
5352,marc anthony,45.299089,6.859225989797364,86.13387714285714,1
5353,marc barbé,0.774442,6.207210960905492,193.9471719101178,1
5354,marc blucas,3.2454655000000003,6.140593828777928,191.688032555966,2
5355,marc donato,1.985552,6.2106678517448275,193.9471687628297,1
5356,marc lavoine,2.774811,6.201355459243791,193.94717996812292,1
5357,marc mcclure,22.164202,5.9186137996380115,94.48877948717949,1
5358,marc senter,0.6743979999999999,6.206906132549941,193.94716696277297,1
5359,marc silvestri,0.54562,6.205854939641537,-2606.970490408678,1
5360,marc singer,3.928014,6.185730538119399,-59.209654740413114,2
5361,marceau claude,14.171759,6.145372283814831,-72.22222222222221,1
5362,marcel iureș,15.087800999999999,6.138823595343189,70.49878495638593,2
5363,marcello mastroianni,0.557602,6.206906132549941,193.9471669733386,1
5364,marcello thedford,3.201886,6.188363444757111,20.689655172413794,1
5365,marcia gay,19.0525479,6.415234132721227,166.20628192686002,10
5366,marcia mcbroom,4.289003,6.22616976558707,1813.8755980861245,1
5367,marco st.,12.639469,6.033118179327879,896.8371818181819,1
5368,marcos luna,12.781973,6.453299302746539,162.62036810728935,1
5369,marcus carl,17.662682999999994,6.205200306270378,193.94735589622246,1
5370,marcus giamatti,1.369649,6.198283677682448,193.947174556955,1
5371,marcus gilbert,33.758281,6.692301510297954,184.9306532788938,1
5372,maree cheatham,3.644872,6.217263340793503,193.9471826592842,1
5373,marg helgenberger,22.8618615,6.364305041741023,293.3883245765497,2
5374,margaret avery,17.571533,6.570796290664653,875.28006,1
5375,margaret colin,15.350451,6.1407949637630885,56.45283,1
5376,margaret whitton,9.9361675,6.211551823351623,146.16220802139037,2
5377,margolis todd,40.196514,6.740324512898799,645.0665833333334,1
5378,margot kidder,32.784599,6.133207537594396,229.69017679144383,2
5379,margot robbie,71.90540050000001,6.468523725999532,230.8042181379859,4
5380,margulies kenan,19.642328,5.851561248508428,87.94549696969696,1
5381,mari natsuki,118.968562,7.850647290683546,1732.8339666666668,1
5382,maria bello,26.793632933333335,6.2817220778429625,151.85200860213885,15
5383,maria simon,11.086001,6.6345142123731895,1553.8516666666667,1
5384,mariah carey,3.809131,6.109251150222922,-76.03788181818182,1
5385,marianna hill,19.127239000000007,6.456976845965766,185.45454545454544,1
5386,marianna palka,1.948435,6.203934733803079,193.94718127147698,1
5387,marianne denicourt,2.651304,6.195566263650079,193.94719426752,1
5388,marianne hagan,9.483717,6.039069878231588,202.33268,1
5389,marianne jean-baptiste,25.413955,6.146477288992286,215.62376666666668,1
5390,marianne koch,38.771062,6.843489524802141,7150.0,1
5391,maribel verdú,90.809408,7.242548338167328,338.2011894736842,1
5392,maricel Álvarez,13.930763,6.379317860881833,9.98674688238143,1
5393,marie combs,25.949277,6.341982872970615,1050.0121285714285,1
5394,marie féret,0.774442,6.207210960905492,193.9471719101178,1
5395,marie gillain,8.426589,6.281840471792082,193.94727619647702,1
5396,marie jon,6.92592,6.284935783026236,200.0,1
5397,marie-anne chazel,10.5883505,6.29941833100617,193.94730955253874,2
5398,marie-josée croze,8.342925,6.350738511562888,-7.913408928571425,2
5399,marilyn burns,27.879725999999998,6.2466259897571454,18170.457803676472,2
5400,marilyn eastman,25.666029,6.66727929536352,26215.789473684206,1
5401,marilyn joi,10.861167,6.218696461866074,-36.04114303414306,1
5402,marilyn monroe,17.381290000000003,6.491337766016474,483.9657614871981,3
5403,marilyn norry,7.717237,6.172639974660637,70.19490020006027,1
5404,marin moisés,0.903529,6.209875232817164,-68.968056,1
5405,marin steve,25.511217,6.477713750099709,262.93492857142854,1
5406,marina golbahari,1.447734,6.210041822035617,-2850.842403662736,1
5407,mario cimarro,0.361554,6.206525904413058,193.94716692970204,1
5408,mario van,10.302232,6.083308128143798,51.632310870458184,4
5409,mario yedidia,0.912395,6.194490322419771,193.94717010603568,1
5410,marion bailey,9.242554,6.22238058328751,-72.22085862844881,1
5411,marion cotillard,17.232076166666666,6.326244972330065,-3.3014190444094296,6
5412,marion darlington,46.007991,6.597573909123717,3142.3076923076924,1
5413,marisa berenson,29.543331,6.692067685815137,81.81818181818183,1
5414,marisa coughlan,8.710294000000001,6.048639700809045,193.94721757169594,1
5415,marisa pavan,0.835617,6.201195889832267,144.0,1
5416,marisa tomei,13.640223214285713,6.258911862451335,224.3363240209813,14
5417,marissa skell,0.133619,6.20500499186553,193.9471669499861,1
5418,mariya poroshina,12.540624,6.22275019955757,661.9047619047618,1
5419,mark addy,13.24407325,6.127948882997874,1806.6218028098106,4
5420,mark blum,16.072466,6.237324695069246,6464.070119999999,1
5421,mark boone,47.054616499999995,6.956428461661065,246.527155,2
5422,mark bringelson,10.125029,6.079763633875331,221.01000000000002,1
5423,mark dacascos,5.411243,6.225917749251656,-45.27715,1
5424,mark decarlo,12.739721,6.097787081532036,223.744928,1
5425,mark duplass,19.44116133333333,6.167090466094823,1579.0405333333335,3
5426,mark dymond,4.901936,6.1606494028016,193.9471822190621,1
5427,mark feuerstein,3.535789,6.177614280513265,180.148823562328,1
5428,mark fredrichs,47.456823,6.036375845918232,1288938.6666666667,1
5429,mark hamill,83.80686533333333,7.7760225492043,3836.836158993854,3
5430,mark herrier,12.891276,6.19137489979119,3043.20645,1
5431,mark holton,4.103764,6.106263915549762,193.94718668084226,1
5432,mark l.,2.00163,6.166913641939049,127.56175421261271,1
5433,mark margolis,26.197039500000002,6.497749397923004,2606.157461904762,2
5434,mark mckinney,4.842626,6.157685161134738,-61.33333333333333,1
5435,mark patton,21.607228,6.07750903716693,899.9737666666666,1
5436,mark pellegrino,1.271621,6.192137029662772,157.61141503580717,1
5437,mark rolston,31.900899,6.122835920678632,520.3057181818182,1
5438,mark ruffalo,28.02005123529412,6.571343625049181,208.06455168042942,17
5439,mark rylance,46.318449,6.509635363097618,172.3285025,2
5440,mark strong,28.771503571428575,6.36259849832652,99.07204654526937,7
5441,mark thompson,1.271621,6.192137029662772,157.61141503580717,1
5442,mark wahlberg,34.29583243333333,6.280206744122953,174.69641013582483,30
5443,mark walton,41.845878000000006,6.265237589800906,106.65332933333333,1
5444,mark webber,8.321697333333333,6.159634887151802,144.6555691876962,3
5445,mark wingett,5.0005,6.182701063197173,193.94718085453647,1
5446,markéta irglová,19.052179,6.536636893840678,12844.070625,1
5447,marlee matlin,7.2883520000000015,6.194525139707138,-50.620682033031784,1
5448,marlene dietrich,13.338539,6.386444192068496,233.33333333333334,1
5449,marlene katz,15.895661,6.205168746758286,71.63929032258064,1
5450,marley shelton,5.6492146666666665,6.11401791129547,193.94720875652752,3
5451,marlon brando,42.160301142857136,6.77010820330979,846.6501830806892,7
5452,marlon wayans,21.620624625,6.123634153844191,390.0884904461632,8
5453,marny eng,36.585509,6.017974134272446,359.73586875,1
5454,marquand gyton,3.949796,6.2473993132500345,178.59116397643612,1
5455,marquardt reinol,14.269792,6.279864325654144,827.6909090909091,1
5456,marsha thomason,16.1080805,5.933637944785801,148.2460172947363,2
5457,marshall allman,1.6116,6.197828140876779,85.49214955523513,1
5458,marshall bell,17.078656,6.375227454143245,-28.228569999999998,1
5459,marshall jason,1.893697,6.17664329692402,-92.01496847768442,1
5460,marshall napier,1.35088,6.203934733803079,149.3662727278535,1
5461,marshall r.,6.216203,6.2252421286040995,100.33352,1
5462,marta etura,9.136965,6.335195887733656,169.63196828677226,1
5463,martha carbonell,31.691617,6.627553050122247,1929.8666666666666,1
5464,martijn lakemeier,5.013575,6.242352375844568,-86.7488,1
5465,martin balsam,24.51985533333333,6.687460332249443,80.01876854265348,3
5466,martin compston,2.805351,6.189140356180653,193.94718798729107,1
5467,martin copping,3.418372,6.122384918304924,193.947181291111,1
5468,martin donovan,6.7168996666666665,6.177880902157839,-6.743168888888891,3
5469,martin freeman,66.185513,6.646097009686909,152.26842229523808,7
5470,martin henderson,8.804615999999998,6.167653434365424,198.80774625,2
5471,martin jennifer,63.473086,6.557752141472377,173.23778296296297,1
5472,martin kove,28.456572,6.5252783366525176,1035.194475,1
5473,martin landau,25.2396034,6.369171944736275,26.07872214852306,5
5474,martin lawrence,18.854050076923077,6.130109628314579,227.77782313102216,13
5475,martin michael,1.750054,6.2006275957005075,-38.25406923076923,1
5476,martin rapold,10.142218,6.171147270119779,193.94722880740616,1
5477,martin sharpe,4.653047,6.19882916793205,193.94720634427424,1
5478,martin sheen,24.862753749999996,6.543439406080922,161.16086672203795,8
5479,martin short,14.838131000000002,6.284787274323872,-39.857360439560445,2
5480,martin smith,19.326115,6.370644287803884,17918.018018018018,1
5481,martin starr,10.963227999999999,6.245354398642597,137.31241695152795,2
5482,martin wilson,10.433667,6.270676557213724,-20.823449999999998,1
5483,martina gedeck,21.332606000000002,6.669145452858772,1796.2420438342594,2
5484,martinez ramiro,14.269792,6.279864325654144,827.6909090909091,1
5485,martini pablo,42.526529,6.581320549015361,38.82274,1
5486,martino leighton,21.723897,5.9941219237807974,-17.059475714285714,1
5487,marton csokas,36.511501599999995,6.302795123330937,37.3137559150688,5
5488,marty feldman,21.8804145,6.559094944381224,1587.5688326523193,2
5489,marvin chatinover,6.684096,6.206880836124361,188.32902592595255,1
5490,mary astor,4.021389,6.230033224733778,193.94717105649963,1
5491,mary badham,22.139842,6.897284857318417,556.4923,1
5492,mary beth,9.3706865,6.175335832620466,81.22054306263607,2
5493,mary crosby,3.810697,6.1846817574545385,182.096491580263,1
5494,mary elizabeth,33.88825116666667,6.348765174620751,227.71923634223631,12
5495,mary gibbs,106.815545,7.3073609496796115,389.40544,1
5496,mary gregory,10.664202,6.334132201154031,817.2364500000001,1
5497,mary kay,15.7029718,6.304104456784314,105.23524999904672,5
5498,mary makhatho,4.795244,6.233332036152647,185.99180389530162,1
5499,mary mccormack,9.8465778,6.256764138687707,69.95664848130286,5
5500,mary mcdonnell,53.075214,6.741144971791419,1408.757196848485,2
5501,mary moulds,7.330691000000002,6.25500022796241,-95.85617844889062,1
5502,mary philips,1.199451,6.2071106228594966,193.94717862203393,1
5503,mary steenburgen,25.947971250000002,6.463762271993241,432.69063495993595,4
5504,mary stein,11.356079,5.9805647612122055,-23.186822222222222,1
5505,mary tsoni,28.858238,6.373708575573472,-99.40579899541073,1
5506,mary tyler,9.0211535,6.282401807142854,142.1704706988691,2
5507,mary walsh,2.080741,6.191526207275081,-30.493537446313507,1
5508,mary woronov,7.551076,6.174696878553634,1380.306960462934,2
5509,mary-kate olsen,17.047181,6.107984683611641,173.93118621529499,2
5510,mary-louise parker,32.800149000000005,6.4257629960400875,17.844184214559387,3
5511,maryam d'abo,23.331459,6.205144464055395,377.9647425,1
5512,maryiam palvin,1.193779,6.213556936684665,193.94717366913875,1
5513,maría alché,0.6848810000000001,6.212891746643904,97.51185997702561,1
5514,maría conchita,30.131498,6.284578009950108,41.19298148148148,1
5515,maría mercedes,8.589355,6.358990233950571,104.19118315832863,1
5516,maría valverde,4.289676,6.195910614568432,193.9471705726446,1
5517,marília pêra,5.928937,6.3565180709545395,92.98993103448275,1
5518,masane tsukayama,9.129808,6.224362197432758,190.66624753570082,1
5519,masasa moyo,26.509175,6.358868568095051,59.085693750000004,1
5520,masato hagiwara,0.212443,6.274811546668946,395.0,1
5521,masato tanno,20.39955,6.47464526892313,-94.19808461538462,1
5522,mason cook,14.788073,5.891875197674951,216.90485185185184,1
5523,massoglia patrick,16.424807,6.031234085438153,-29.575822499999997,1
5524,massoud gurkan,1.465762,6.194669112055381,183.65455080908407,1
5525,massri joanna,4.554574,6.235267923269091,193.9471893608611,1
5526,master p,0.6945385,6.2043801155916025,62.3921943910824,2
5527,mastrantonio alan,28.803729,6.389517739378529,713.5289750000001,1
5528,mastrantonio helen,17.3393,6.314217189740893,278.94189855072466,1
5529,mastrantonio michael,24.961625,6.595514128871118,28.571568571428575,1
5530,mastrantonio robert,70.105981,7.529180903312291,163.538812,1
5531,mat charles,19.326115,6.370644287803884,17918.018018018018,1
5532,mat lucas,1.881466,6.25224257329855,193.94717811911292,1
5533,mathew horne,6.632891000000001,6.111469549780697,193.94722157369125,1
5534,mathieu amalric,31.4842965,6.248650238172949,155.5521567332267,4
5535,mathieu chedid,17.375562,6.274515958505164,192.06869612428815,1
5536,mathieu goldfeld,3.300061,6.21555629119648,193.94718708920905,1
5537,mathieu kassovitz,28.62932525,6.591098348917003,526.5711401625435,4
5538,mathilda may,12.18362,6.206468566618176,192.06857717007344,1
5539,matias varela,7.217328,6.223868150442532,193.94719434075932,1
5540,matt bennett,3.125382,6.178732695456068,-71.8147,1
5541,matt bomer,25.520814,6.183395718149278,458.3523010930493,2
5542,matt clark,11.725805,6.17430944684449,-83.63555555555556,1
5543,matt cohen,0.504251,6.203297099374441,193.94716649740064,1
5544,matt craven,20.334629,6.462316053903448,196.95697169811322,1
5545,matt cross,38.802415,6.346792248974346,21.307845,1
5546,matt damon,38.52747861764706,6.524220593771184,232.25468112407682,34
5547,matt dillon,19.955087900000002,6.2345592909351515,405.8913800078755,10
5548,matt foyer,1.777148,6.233332036152647,-2606.957814770605,1
5549,matt gillanders,5.987486,6.201683439930089,39.86974467896442,1
5550,matt johnson,0.833937,6.199327153335657,193.94718483363994,1
5551,matt king,18.450613,6.492072490994133,882.9182608695652,1
5552,matt lanter,16.701999999999998,5.677335162728211,129.588233,2
5553,matt leblanc,17.455023999999998,5.881547462755589,70.19927875,1
5554,matt long,10.74648,6.169257582770247,-17.454090909090908,1
5555,matt lucas,5.100741,6.184241137675034,127.56197213075325,1
5556,matt malloy,2.634007,6.231138255431937,193.94718577094366,1
5557,matt o'leary,9.564335666666665,6.220255031424095,44.36783474340629,3
5558,matt ross,10.844882,6.01020905114049,193.94724264325032,1
5559,matt schulze,34.433521,6.449622629993631,109.18539047619046,1
5560,matt shively,20.326337,5.855713113107587,2756.35984,1
5561,matt smith,7.453347,6.182544003014481,152.44200364772172,1
5562,matt stone,19.590711333333335,6.3943439820109935,102.51123288107242,3
5563,matt walsh,3.638411,6.179277960337874,57.44570737426099,1
5564,matthes juliane,32.445895,6.94900107879374,402.62904347114875,1
5565,matthew a.,0.2800829999999999,6.211447107630491,-14.7794,1
5566,matthew brent,1.580027,6.206893027934097,193.9471678544236,1
5567,matthew broderick,13.625138333333332,6.173891760211173,116.13075498728958,15
5568,matthew daddario,5.3793190000000015,6.034509260501755,193.9472157602937,1
5569,matthew davis,15.251329,6.111963671402111,323.51299289947093,3
5570,matthew fox,16.2665925,6.131602390497115,47.659090048076926,4
5571,matthew goode,42.36190128571428,6.522048904082181,274.1883933343437,7
5572,matthew gray,28.639815,5.991665722970993,394.0325392193842,2
5573,matthew lillard,19.189060125,6.132094591964817,365.4966784825682,8
5574,matthew maccaull,3.6961230000000014,6.189140356180653,125.76412177832144,1
5575,matthew macfadyen,28.497092000000002,6.739477634003768,116.33587519841271,2
5576,matthew marsden,9.855474,5.999011410282256,254.96449,1
5577,matthew marsh,7.436315,6.099215814968572,193.94722963110172,1
5578,matthew mcconaughey,30.153295636363637,6.394676853725861,242.41864964791696,22
5579,matthew modine,7.029308,6.149127530727267,-89.77824285714286,1
5580,matthew perry,21.447075599999998,6.138040534506838,170.66629436093933,5
5581,matthew settle,0.249245,6.186070658631491,-65.21668000000001,1
5582,matthew-lee erlbach,25.402697,6.405367946380811,1676.935,1
5583,matthias habich,3.481517,6.230744224993103,193.94718046475538,1
5584,maud adams,27.924189499999997,6.221510775388474,937.851948051948,2
5585,maude apatow,38.429648,5.927679985325044,151.59653142857144,1
5586,maura tierney,26.164689666666664,6.295542571938131,162.39139735875418,3
5587,maureen lipman,50.587541,7.354037491915764,243.06450571428573,1
5588,maureen o'hara,7.700189999999999,6.245334448701014,380.0,1
5589,maurice compte,3.65924,6.198764121706053,193.94717952881302,1
5590,maurice evans,24.393296,6.205432495706972,533.3239333333333,1
5591,maurice ronet,0.310513,6.206906132549941,-96.86025714285714,1
5592,maury chaykin,8.3986244,6.161727609886544,99.0877407178684,5
